gene_id	name	dependency_score	essential	wt_biomass	ko_biomass
b3612	gpmM	0.0	False	0.9823718127269785	0.9823718127269983
b1719	thrS	0.0	False	0.9823718127269785	0.9823718127269983
b3823	rhtC	0.0	False	0.9823718127269785	0.9823718127269983
b2690	yqaB	0.0	False	0.9823718127269785	0.9823718127269983
b3992	thiF	1.0	True	0.9823718127269785	0.0
b0688	pgm	0.0	False	0.9823718127269785	0.9823718127269834
b0418	pgpA	0.0	False	0.9823718127269785	0.9823718127269808
b3990	thiH	1.0	True	0.9823718127269785	0.0
b1912	pgsA	0.0	False	0.9823718127269785	0.9823718127269891
b0423	thiI	1.0	True	0.9823718127269785	0.0
b4407	thiS	1.0	True	0.9823718127269785	0.0
b2198	ccmD	0.0	False	0.9823718127269785	0.9823718127269891
b2200	ccmB	0.0	False	0.9823718127269785	0.9823718127269808
b2201	ccmA	0.0	False	0.9823718127269785	0.9823718127269808
b2935	tktA	0.0	False	0.9823718127269785	0.9823718127269808
b2199	ccmC	0.0	False	0.9823718127269785	0.9823718127269808
b2197	ccmE	0.0	False	0.9823718127269785	0.9823718127269808
b2465	tktB	0.0	False	0.9823718127269785	0.9823718127269808
b1713	pheT	0.0	False	0.9823718127269785	0.9823718127269808
b1714	pheS	0.0	False	0.9823718127269785	0.9823718127269808
b0576	pheP	0.0	False	0.9823718127269785	0.9823718127269808
b0996	torC	0.0	False	0.9823718127269785	0.9823718127269808
b0997	torA	0.0	False	0.9823718127269785	0.9823718127269808
b1473	yddG	0.0	False	0.9823718127269785	0.9823718127269808
b3493	pitA	0.0	False	0.9823718127269785	0.9823718127269808
b2827	thyA	1.0	True	0.9823718127269785	0.0
b1106	thiK	0.0	False	0.9823718127269785	0.9823718127269803
b2987	pitB	0.0	False	0.9823718127269785	0.9823718127269808
b0417	thiL	1.0	True	0.9823718127269785	0.0
b3993	thiE	1.0	True	0.9823718127269785	0.0
b3725	pstB	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b3919	tpiA	0.035952062130404985	False	0.9823718127269785	0.9470535202806596
b3726	pstA	1.0962410768861293e-14	False	0.9823718127269785	0.9823718127269677
b0613	citG	0.0	False	0.9823718127269785	0.9823718127269794
b3727	pstC	0.0	False	0.9823718127269785	0.9823718127269794
b0888	trxB	0.0	False	0.9823718127269785	0.9823718127269794
b3728	pstS	0.0	False	0.9823718127269785	0.9823718127269863
b4239	treC	0.0	False	0.9823718127269785	0.9823718127269863
b3821	pldA	0.0	False	0.9823718127269785	0.9823718127269863
b2048	cpsG	0.0	False	0.9823718127269785	0.9823718127269863
b1897	otsB	0.0	False	0.9823718127269785	0.9823718127269863
b3412	bioH	1.0	True	0.9823718127269785	-1.2425759274682698e-15
b1896	otsA	3.616465408284138e-15	False	0.9823718127269785	0.9823718127269749
b3974	coaA	0.9999999999957764	True	0.9823718127269785	4.149077704157011e-12
b3519	treF	5.085654480399569e-15	False	0.9823718127269785	0.9823718127269735
b1197	treA	0.0	False	0.9823718127269785	0.9823718127269807
b4240	treB	0.0	False	0.9823718127269785	0.9823718127269807
b3258	panF	0.0	False	0.9823718127269785	0.9823718127269807
b1010	rutC	0.0	False	0.9823718127269785	0.9823718127269807
b1260	trpA	1.0	True	0.9823718127269785	-1.0993846592890863e-15
b1378	pfo	0.00011275680790407165	False	0.9823718127269785	0.9822610436172005
b1261	trpB	1.0	True	0.9823718127269785	0.0
b0871	poxB	2.599334512204224e-15	False	0.9823718127269785	0.9823718127269759
b3384	trpS	0.0	False	0.9823718127269785	0.9823718127269807
b3709	tnaB	0.0	False	0.9823718127269785	0.9823718127269807
b4226	ppa	0.0	False	0.9823718127269785	0.9823718127269807
b3125	garR	0.0	False	0.9823718127269785	0.9823718127269807
b0509	glxR	0.0	False	0.9823718127269785	0.9823718127269807
b2502	ppx	0.0	False	0.9823718127269785	0.9823718127269807
b3991	thiG	1.0	True	0.9823718127269785	0.0
b1015	putP	0.0	False	0.9823718127269785	0.9823718127269915
b1637	tyrS	5.5377126564350864e-15	False	0.9823718127269785	0.982371812726973
b0369	hemB	1.0	True	0.9823718127269785	0.0
b1907	tyrP	0.0	False	0.9823718127269785	0.9823718127269799
b3956	ppc	0.0030592106572746875	False	0.9823718127269785	0.9793665304080779
b0179	lpxD	1.0	True	0.9823718127269785	-2.0313690038523213e-15
b3639	dfp	1.0	True	0.9823718127269785	0.0
b3403	pck	4.294552672337414e-15	False	0.9823718127269785	0.9823718127269743
b0085	murE	1.0	True	0.9823718127269785	-1.2425759274682698e-15
b3787	wecC	0.0	False	0.9823718127269785	0.98237181272698
b2920	scpC	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b3786	wecB	3.2774217762575e-15	False	0.9823718127269785	0.9823718127269753
b0181	lpxA	0.9999999999999997	True	0.9823718127269785	3.2962359410862165e-16
b2501	ppk	0.014323525483779553	False	0.9823718127269785	0.9683007850328369
b3189	murA	0.9999999999999976	True	0.9823718127269785	2.4851518549365387e-15
b4383	deoB	7.911018080621551e-16	False	0.9823718127269785	0.9823718127269777
b3380	yhfW	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b0090	murG	1.0	True	0.9823718127269785	-1.2425759274682694e-15
b0088	murD	1.0	True	0.9823718127269785	0.0
b0091	murC	1.0	True	0.9823718127269785	0.0
b3972	murB	1.0	True	0.9823718127269785	0.0
b3850	hemG	1.0	True	0.9823718127269785	0.0
b3057	bacA	9.267192608728104e-15	False	0.9823718127269785	0.9823718127269694
b0841	ybjG	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b2536	hcaT	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b0174	ispU	0.9999999999999988	True	0.9823718127269785	1.2425759274682694e-15
b1702	ppsA	0.0	False	0.9823718127269785	0.9823718127269861
b0759	galE	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b0383	phoA	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b2036	glf	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b4005	purD	1.0	True	0.9823718127269785	-1.2425759274682694e-14
b2028	ugd	0.0	False	0.9823718127269785	0.9823718127269827
b2255	arnA	3.1644072322486206e-15	False	0.9823718127269785	0.9823718127269754
b2499	purM	1.0	True	0.9823718127269785	-1.4910911129619234e-14
b2253	arnB	0.0	False	0.9823718127269785	0.9823718127272495
b2026	hisI	1.0	True	0.9823718127269785	0.0
b0758	galT	0.0	False	0.9823718127269785	0.9823718127269816
b2476	purC	1.0	True	0.9823718127269785	-2.360894262189712e-14
b2557	purL	1.0	True	0.9823718127269785	-6.914221901494909e-15
b0505	allA	0.0	False	0.9823718127269785	0.9823718127272507
b2024	hisA	1.0	True	0.9823718127269785	0.0
b0086	murF	1.0	True	0.9823718127269785	0.0
b0194	proS	0.0	False	0.9823718127269785	0.9823718127269898
b0096	lpxC	0.9999999999999984	True	0.9823718127269785	1.5310356022386034e-15
b2258	arnF	0.0	False	0.9823718127269785	0.9823718127269855
b4544	arnE	6.893887184541638e-15	False	0.9823718127269785	0.9823718127269717
b1207	prs	6.893887184541638e-15	False	0.9823718127269785	0.9823718127269717
b0908	aroA	1.0	True	0.9823718127269785	-1.2425759274682694e-14
b4233	mpl	0.0	False	0.9823718127269785	0.9823718127269836
b4160	psd	1.0	True	0.9823718127269785	-1.0993846592890863e-15
b0171	pyrH	0.0	False	0.9823718127269785	0.9823718127269843
b2256	arnD	0.0	False	0.9823718127269785	0.9823718127269812
b4388	serB	0.02209531541148283	False	0.9823718127269785	0.9606659976734258
b2254	arnC	7.458959904586035e-15	False	0.9823718127269785	0.9823718127269712
b2585	pssA	0.9999999999999961	True	0.9823718127269785	3.727727782404809e-15
b3803	hemX	0.0	False	0.9823718127269785	0.9823718127269797
b3804	hemD	0.9999999999999998	True	0.9823718127269785	1.7385254030151804e-16
b2297	pta	0.0	False	0.9823718127269785	0.9823718127269797
b2458	eutD	0.0	False	0.9823718127269785	0.9823718127269792
b3997	hemE	0.9999999999999998	True	0.9823718127269785	1.7385254030151804e-16
b3634	coaD	1.0	True	0.9823718127269785	0.0
b2498	upp	0.0	False	0.9823718127269785	0.9823718127269799
b0692	potE	0.0	False	0.9823718127269785	0.9823718127269792
b1011	rutB	0.0	False	0.9823718127269785	0.9823718127269792
b3073	patA	0.0	False	0.9823718127269785	0.9823718127269792
b2497	uraA	0.0	False	0.9823718127269785	0.9823718127269792
b1006	rutG	0.0	False	0.9823718127269785	0.9823718127269792
b0517	allD	0.0	False	0.9823718127269785	0.9823718127269792
b1124	potC	0.0	False	0.9823718127269785	0.9823718127269792
b0524	lpxH	1.0	True	0.9823718127269785	-3.362157860150366e-16
b1123	potD	0.0	False	0.9823718127269785	0.9823718127269826
b4258	valS	2.8253636002219827e-15	False	0.9823718127269785	0.9823718127269757
b0857	potI	2.8253636002219827e-15	False	0.9823718127269785	0.9823718127269757
b2682	ygaZ	2.8253636002219827e-15	False	0.9823718127269785	0.9823718127269757
b1442	ydcU	2.8253636002219827e-15	False	0.9823718127269785	0.9823718127269757
b2683	ygaH	2.8253636002219827e-15	False	0.9823718127269785	0.9823718127269757
b1443	ydcV	2.8253636002219827e-15	False	0.9823718127269785	0.9823718127269757
b0856	potH	2.8253636002219827e-15	False	0.9823718127269785	0.9823718127269757
b3572	avtA	2.8253636002219827e-15	False	0.9823718127269785	0.9823718127269757
b1441	ydcT	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b4197	ulaE	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b0855	potG	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b2882	xanQ	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1126	potA	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b3565	xylA	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b3579	yiaO	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b0854	potF	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b3578	yiaN	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1440	ydcS	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b3577	yiaM	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1125	potB	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b3567	xylG	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1296	puuP	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b3566	xylF	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b2407	xapA	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b3568	xylH	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b4031	xylE	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1636	pdxY	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b3826	yigL	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1858	znuC	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1676	pykF	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1859	znuB	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1857	znuA	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1854	pykA	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b3831	udp	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1012	rutA	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1007	rutF	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b3029	ygiN	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b1692	ydiB	1.469189072115431e-15	False	0.9823718127269785	0.982371812726977
b0750	nadA	0.9999999999983906	True	0.9823718127269785	1.580915140057706e-12
b4094	phnN	0.0	False	0.9823718127269785	0.9823718127269938
b1662	ribC	1.0	True	0.9823718127269785	0.0
b0415	ribE	1.0	True	0.9823718127269785	0.0
b3752	rbsK	0.0	False	0.9823718127269785	0.9823718127269842
b0063	araB	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b0061	araD	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b4198	ulaF	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b3583	sgbE	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b3629	waaS	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b2687	luxS	0.9999999999999989	True	0.9823718127269785	1.0993846592890863e-15
b3749	rbsA	0.0	False	0.9823718127269785	0.9823718127269803
b3750	rbsC	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b3751	rbsB	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b3748	rbsD	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b3904	rhaB	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b3902	rhaD	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b2234	nrdA	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b2235	nrdB	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b2676	nrdF	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b2675	nrdE	3.0513926882397413e-15	False	0.9823718127269785	0.9823718127269755
b4238	nrdD	0.00011028017411261572	False	0.9823718127269785	0.9822634765924276
b4237	nrdG	0.0	False	0.9823718127269785	0.9823718127269819
b3386	rpe	0.0	False	0.9823718127269785	0.9823718127269795
b4301	sgcE	0.0	False	0.9823718127269785	0.9823718127269795
b2914	rpiA	0.0	False	0.9823718127269785	0.9823718127269795
b0638	cobC	0.0	False	0.9823718127269785	0.9823718127269795
b1679	sufE	0.0	False	0.9823718127269785	0.9823718127269795
b1682	sufC	0.0	False	0.9823718127269785	0.9823718127269795
b1681	sufD	0.0	False	0.9823718127269785	0.9823718127269795
b1680	sufS	0.0	False	0.9823718127269785	0.9823718127269795
b1683	sufB	0.0	False	0.9823718127269785	0.9823718127269795
b1684	sufA	0.0	False	0.9823718127269785	0.9823718127269795
b0222	gmhA	0.0	False	0.9823718127269785	0.9823718127269795
b1745	astB	0.0	False	0.9823718127269785	0.9823718127269795
