b_number	gene_name	ppi_degree	ppi_betweenness	ppi_eigen	met_degree	met_betweenness	met_eigen	fba_dep_full	fba_dep_ltee	ppi_degree_norm	ppi_eigen_norm	ppi_betweenness_norm	met_degree_norm	met_eigen_norm	fba_dep_ltee_norm	composite_integration	ppi_composite	met_composite
b2965	speC	21	5.796126948932562e-05	8.908140989456798e-05	179	0.0003596830947818863	0.02411852627136392	0.0	1.469189072115431e-15	0.04038461538461539	0.001212125919080757	0.0010297737093688554	0.3547094188376753	0.42092319982048004	1.469189072115431e-15	0.16344587199237057	0.020798370651848072	0.3878163093290777
b0355	frmB	10	1.5073015304693605e-05	8.44684521907407e-06	197	0.0005990542633238545	0.025512169508439514	0.0	1.469189072115431e-15	0.019230769230769232	0.00011493576534791002	0.00026779597856369273	0.39078156312625245	0.44530515084753947	1.469189072115431e-15	0.1710864837939821	0.009672852498058571	0.418043356986896
b2154	yeiG	22	0.00019924662614778302	2.3568459569684515e-05	206	0.0007229371571353203	0.02616243098678842	0.0	1.469189072115431e-15	0.04230769230769231	0.00032069475271027925	0.0035399317353671605	0.40881763527054105	0.45668155127635757	1.469189072115431e-15	0.18162551472146055	0.021314193530201295	0.4327495932734493
b0693	speF	23	0.00012980470394624601	7.331824179907099e-05	206	0.0007283500930672579	0.025691749018980966	0.0	1.469189072115431e-15	0.04423076923076923	0.000997637344663348	0.002306186055860439	0.40881763527054105	0.44844691533575437	1.469189072115431e-15	0.1804985914363459	0.02261420328771629	0.42863227530314774
b1744	astE	26	0.0001527029660349541	0.0016613454573535145	171	0.0008414496704813059	0.01941090568707073	0.0	1.469189072115431e-15	0.05	0.022605837646582472	0.0027130099314750292	0.3386773547094188	0.3385628284667121	1.469189072115431e-15	0.14996920416454296	0.03630291882329124	0.33862009158806544
b1746	astD	46	0.0003540834303152658	0.0005835690793862554	246	0.0007271339123935996	0.03306958147178456	0.0	1.469189072115431e-15	0.08846153846153847	0.00794059285248593	0.006290852679286999	0.4889779559118236	0.5775229548590238	1.469189072115431e-15	0.23258060841697467	0.048201065657012196	0.5332504553854237
b3642	pyrE	68	0.0004840948139205355	0.00021796323312526773	81	7.761844521788829e-05	0.010807404804490517	1.0	1.0	0.13076923076923078	0.002965813906520678	0.008600710726478875	0.15831663326653306	0.18804357676746633	1.0	0.29601905094195013	0.06686752233787573	0.1731801050169997
b2263	menH	23	0.00013388295018382872	3.0332018074914063e-05	74	1.4491082282478012e-05	0.0055546520052018105	1.0	0.0	0.04423076923076923	0.0004127261269230459	0.0023786425564305057	0.1442885771543086	0.09614605371253299	0.0	0.057015625244906776	0.02232174767884614	0.12021731543342079
b2373	oxc	34	0.00038994417889424933	0.00015582733510038937	166	0.00026398725219660727	0.02256733104120127	0.0	1.469189072115431e-15	0.06538461538461539	0.002120334107868473	0.006927975647957046	0.3286573146292585	0.39378485829299037	1.469189072115431e-15	0.15798942448294684	0.033752474746241934	0.36122108646112444
b1387	paaZ	102	0.0034043700470200266	0.00035781337566663545	220	0.0005169725062041572	0.029590923515545806	0.0	1.469189072115431e-15	0.19615384615384618	0.004868747220689821	0.06048402324986458	0.4368737474949899	0.5166634280644321	1.469189072115431e-15	0.23091195378679194	0.100511296687268	0.476768587779711
b3368	cysG	93	0.004284014696887531	0.003552708616560871	182	0.0008137405257329305	0.02209929707343326	1.0	0.9999999999999988	0.17884615384615385	0.04834151370270984	0.07611230299600351	0.3607214428857715	0.3855965494220157	0.9999999999999988	0.39470113197132994	0.11359383377443184	0.3731589961538936
b1394	paaG	64	0.0008610085951158298	0.0004185078063787103	66	4.5069886064345354e-05	0.006992081380653166	0.0	0.0	0.12307692307692308	0.005694613051697994	0.015297180731249905	0.1282565130260521	0.1212940483389443	0.0	0.07566441949872349	0.06438576806431054	0.1247752806824982
b1014	putA	104	0.002959250294112913	0.0007723674759125025	266	0.001503665099694645	0.03377138873829651	0.0	8.13704716863931e-15	0.2	0.010509562407202253	0.052575766182635875	0.5290581162324649	0.58980115486553	8.13704716863931e-15	0.26587376670104107	0.10525478120360113	0.5594296355489974
b3281	aroE	66	0.0008444836399246518	0.00025823759830883935	165	0.00025552194435589755	0.021606136346037162	0.0	8.13704716863931e-15	0.12692307692307692	0.00351382501199497	0.015003588742076733	0.32665330661322645	0.3769686449598435	8.13704716863931e-15	0.16681177070162997	0.06521845096753594	0.351810975786535
b3390	aroK	58	0.0004557303254637419	0.00021502923612111218	227	0.0003501431915832432	0.03542670741628582	0.0	8.13704716863931e-15	0.11153846153846154	0.0029258911682136465	0.00809677068600268	0.4509018036072144	0.6187611482606853	8.13704716863931e-15	0.2368254609149166	0.0572321763533376	0.5348314759339499
b0388	aroL	44	0.0003943163642279508	0.00012278401715379238	245	0.00048187992487086034	0.037702625375514255	0.0	8.13704716863931e-15	0.08461538461538462	0.0016707154704569103	0.0070056544418965585	0.4869739478957915	0.6585785984855758	8.13704716863931e-15	0.24636772929344342	0.043143050042920766	0.5727762731906836
b3939	metB	59	0.00039311712063269037	0.0015424902238596386	142	0.00042042067124093666	0.01757141376582226	1.0	0.9999999999999988	0.11346153846153847	0.020988580922572008	0.006984347980937217	0.2805611222444889	0.3063807026935012	0.9999999999999988	0.34427838886441986	0.06722505969205524	0.29347091246899504
b0386	proC	37	0.00020983645688410222	0.00023357710707037617	156	0.0003063524223448021	0.02054585401667676	1.0	1.0	0.07115384615384615	0.003178271043520703	0.0037280768428675417	0.30861723446893785	0.35841888190601573	1.0	0.3482736467144641	0.037166058598683424	0.3335180581874768
b1388	paaA	20	9.854980758123696e-05	1.4642670781626855e-05	244	0.0008509950100240878	0.030614416190451063	0.0	0.0	0.038461538461538464	0.00019924202816258617	0.001750893343169563	0.48496993987975945	0.5345695518213692	0.0	0.21164005443816594	0.019330390244850525	0.5097697458505643
b1981	shiA	11	0.0002124280710663302	6.525988498096224e-05	185	0.0003265619741470879	0.024235895735150656	0.0	8.13704716863931e-15	0.021153846153846155	0.0008879877199437647	0.0037741209715279277	0.3667334669338677	0.42297659228276147	8.13704716863931e-15	0.16235037861808543	0.01102091693689496	0.3948550296083146
b1389	paaB	17	2.4062008186296165e-05	1.3961236650935199e-05	253	0.0008894232523905508	0.033765182059923786	0.0	8.13704716863931e-15	0.032692307692307694	0.00018996979085813387	0.0004274996673326705	0.503006012024048	0.5896925683032747	8.13704716863931e-15	0.22511617156209937	0.016441138741582914	0.5463492901636613
b1206	dauA	18	0.0002648856936462502	0.00010199619880196011	182	0.00022301771113258516	0.024208586731067475	0.0007865400395579	0.0007839447802399	0.03461538461538462	0.0013878567521763972	0.004706113680879197	0.3607214428857715	0.4224988180702226	0.0007839447802399	0.164001489420759	0.018001620683780507	0.3916101304779971
b1392	paaE	45	0.0005683799095578278	0.00014144633622918505	235	0.0006433101148034804	0.030774624540438274	0.0	6.328814464497241e-15	0.08653846153846154	0.0019246526352167833	0.01009816887989126	0.4669338677354709	0.5373724155956813	6.328814464497241e-15	0.21855387950096739	0.04423155708683916	0.5021531416655761
b1584	speG	25	0.00038311306122654134	5.989049128733568e-05	168	0.0005973280519572572	0.019483013059384373	0.0	8.13704716863931e-15	0.04807692307692308	0.0008149266708034728	0.006806610028435785	0.3326653306613226	0.3398243553580063	8.13704716863931e-15	0.14427630715341272	0.024445924873863278	0.33624484300966445
b1390	paaC	17	2.114506470147728e-05	1.2794344002580436e-05	245	0.0010272873692102069	0.030950287538740535	0.0	8.13704716863931e-15	0.032692307692307694	0.0001740919458001175	0.0003756755485918888	0.4869739478957915	0.5404456602453375	8.13704716863931e-15	0.212057201555849	0.016433199819053907	0.5137098040705645
b1600	mdtJ	19	6.760759650625818e-05	4.8054317974086166e-05	184	0.00023281376028504326	0.02463706160662757	0.0	8.13704716863931e-15	0.03653846153846154	0.0006538725016709684	0.0012011559796595544	0.36472945891783565	0.4299950360077154	8.13704716863931e-15	0.16638336579313834	0.018596167020066254	0.3973622474627755
b1391	paaD	17	3.338938334610327e-05	1.4897907686816781e-05	226	0.0008421270285796494	0.028988944775612754	0.0	8.13704716863931e-15	0.032692307692307694	0.0002027150229058534	0.0005932152529576263	0.4488977955911823	0.5061317397772794	8.13704716863931e-15	0.1975849116167367	0.016447511357606772	0.47751476768423085
b1599	mdtI	12	5.963080873990485e-05	0.0004214387062672631	191	0.0003714307506143496	0.024624210662530586	0.0	8.13704716863931e-15	0.023076923076923078	0.0057344936477207835	0.0010594357171570474	0.3787575150300601	0.4297702072414369	8.13704716863931e-15	0.1674678277992298	0.01440570836232193	0.4042638611357485
b3908	sodA	145	0.0028110482560830185	0.0008984602858063983	126	0.00037099740797048603	0.01386482024215548	0.0	8.13704716863931e-15	0.27884615384615385	0.012225300441243332	0.04994272236246602	0.24849699398797592	0.24153341655382976	8.13704716863931e-15	0.15622037296584218	0.14553572714369858	0.24501520527090284
b1398	paaK	23	0.0003959796042194038	0.0004560331025078066	226	0.0006660915421733576	0.02928756594806186	0.0	8.13704716863931e-15	0.04423076923076923	0.006205217723459392	0.007035204533374189	0.4488977955911823	0.5113561520289942	8.13704716863931e-15	0.20213798691488266	0.025217993477114314	0.4801269738100883
b1656	sodB	123	0.0011710661089619967	0.0007564043934502365	135	0.00023562855286422954	0.017531199862332196	0.0	8.13704716863931e-15	0.23653846153846156	0.010292353608825163	0.020805843308246325	0.2665330661322645	0.30567715576024224	8.13704716863931e-15	0.16380820740796032	0.12341540757364336	0.28610511094625335
b1646	sodC	68	0.0008914586667846747	0.0002492460497445015	104	3.290456897510178e-05	0.012516188708541095	0.0	8.13704716863931e-15	0.13076923076923078	0.003391477497733503	0.015838174459117595	0.20440881763527052	0.2179389505302772	8.13704716863931e-15	0.11130169528650402	0.06708035413348214	0.21117388408277388
b1525	sad	38	0.0009367960804832702	0.00014578633588524588	299	0.001586520918119574	0.03699272951744614	0.0	8.13704716863931e-15	0.07307692307692308	0.0019837067754480513	0.016643665385885357	0.595190380761523	0.6461588876261098	8.13704716863931e-15	0.26328197964800243	0.03753031492618557	0.6206746341938164
b0133	panC	48	0.0005551306641385925	0.00011488918253588933	245	0.0007693216537987903	0.03407312437255917	1.0	0.9999999999975728	0.09230769230769231	0.0015632908834578687	0.009862775060502661	0.4869739478957915	0.5950800549900328	0.9999999999975728	0.4351849972149095	0.04693549159557509	0.5410270014429122
b1278	pgpB	46	0.0006383874060744711	0.0001314655562243776	375	0.006344722091434136	0.0465466519244517	0.0	1.5822036161243105e-15	0.08846153846153847	0.001788844702329455	0.011341962882450983	0.7474949899799599	0.8133058747795369	1.5822036161243105e-15	0.33021024958467327	0.04512519158193396	0.7804004323797484
b2661	gabD	42	0.00015632811369646661	0.0001690916859095868	246	0.001292177334428826	0.030835917564045714	0.0	1.469189072115431e-15	0.08076923076923077	0.002300821410826937	0.00277741641855332	0.4889779559118236	0.5384447441946654	1.469189072115431e-15	0.22209855045730964	0.041535026090028855	0.5137113500532444
b2260	menE	49	0.0007226903733090145	0.0001725850899234461	250	0.0007332201985451503	0.035170497989635355	1.0	1.469189072115431e-15	0.09423076923076923	0.0023483559700130936	0.012839738553080567	0.49699398797595185	0.6142787344498373	1.469189072115431e-15	0.24157036952531458	0.04828956260039116	0.5556363612128945
b0087	mraY	46	0.00015436073348704124	0.0009813278123505167	16	2.9683838480725455e-06	0.0016978836778057183	1.0	0.9999999999999988	0.08846153846153847	0.013352874386167652	0.0027424627946273992	0.028056112224448895	0.028671441860931405	0.9999999999999988	0.23170839338661703	0.05090720642385306	0.02836377704269015
b2261	menC	46	0.0008264928961891461	8.050280236615969e-05	100	3.5661105442062704e-05	0.014063899320156533	1.0	0.0	0.08846153846153847	0.0010953972711270263	0.014683954698964061	0.19639278557114226	0.24501632824973787	0.0	0.10619320991070913	0.044778467866332744	0.22070455691044005
b2762	cysH	35	0.00019734882548188225	0.0034349915852079143	119	0.00015204507031736587	0.016026511965980837	1.0	0.9999999999999856	0.06730769230769232	0.04673974443357682	0.003506214302181415	0.2344689378757515	0.27935246546372705	0.9999999999999856	0.3255737680161467	0.057023718370634566	0.2569107016697393
b0722	sdhD	72	0.0009715043905987733	0.0009401870482436267	100	0.00010701006624783601	0.009766338448349017	0.0272758664531151	0.0261415166645199	0.13846153846153847	0.012793074237474795	0.017260313460858052	0.19639278557114226	0.16982999940700416	0.0261415166645199	0.10872378286833592	0.07562730634950664	0.1831113924890732
b0723	sdhA	113	0.0006299285762354329	0.0004678014288439905	113	0.00013637161279565383	0.011047438832551312	0.0272758664531155	0.0261415166645215	0.2173076923076923	0.006365348702450094	0.011191678379419688	0.2224448897795591	0.19224300009282677	0.0261415166645215	0.13290048950940997	0.1118365205050712	0.20734394493619293
b1489	dosP	76	0.0007719534230075147	0.0022271984437159417	213	0.0005151602522677818	0.02938661068586588	0.0	1.5822036161243105e-15	0.14615384615384616	0.030305368580937072	0.013714974617952982	0.4228456913827655	0.5130889512722876	1.5822036161243105e-15	0.2224787714779676	0.08822960736739162	0.46796732132752655
b0724	sdhB	102	0.0006469698891246826	0.0007144655186451682	113	0.00013637161279565383	0.011047438832551312	0.0272758664531129	0.0261415166645189	0.19615384615384618	0.00972169361109419	0.011494444280530768	0.2224448897795591	0.19224300009282677	0.0261415166645189	0.12934098926036902	0.10293776988247018	0.20734394493619293
b0721	sdhC	113	0.0009794366651321535	0.000401749091789399	93	0.00010438335828263359	0.009091587506142812	0.0272758664531044	0.0261415166645153	0.2173076923076923	0.005466578130065936	0.017401242875309118	0.18236472945891782	0.15802515295085084	0.0261415166645153	0.11786113390240842	0.11138713521887912	0.17019494120488432
b0115	aceF	88	0.0002760687285066166	0.0003985228992031723	220	0.001012538807478918	0.02357628420126956	0.0171509643857075	0.0174112550493461	0.16923076923076924	0.00542267950230129	0.0049047979987284045	0.4368737474949899	0.41143661154154965	0.0174112550493461	0.20807501256379127	0.08732672436653527	0.42415517951826975
b0729	sucD	93	0.00023652113507352193	0.0003881916012869561	260	0.0014827179219069069	0.03616680729748539	0.0031609433421628	0.0029439445966443	0.17884615384615385	0.005282102091180249	0.004202172394682424	0.5170340681362725	0.6317092820286976	0.0029439445966443	0.2671631101397897	0.09206412796866704	0.574371675082485
b0728	sucC	119	0.0004458874039137535	0.0004992718588088404	278	0.001586933871284068	0.03973113701811332	0.0031609433421785	0.0029439445966527	0.22884615384615387	0.006793565138294093	0.007921895602608848	0.5531062124248497	0.6940676463364839	0.0029439445966527	0.2971515044684868	0.11781985949222398	0.6235869293806668
b0114	aceE	89	0.00021888698453715336	0.0004235919498222822	288	0.0017583382241413426	0.030165076702752834	0.0171509643857247	0.0174112550493558	0.17115384615384616	0.0057637927161372044	0.003888873794265307	0.5731462925851702	0.5267083050602744	0.0174112550493558	0.25883669831295675	0.08845881943499168	0.5499272988227224
b1521	uxaB	23	0.00032464098228326467	0.00041804735908241805	153	0.0003433798645001157	0.018578575295828185	0.0	9.832265328772501e-15	0.04423076923076923	0.005688347770278817	0.005767760980469097	0.30260521042084165	0.32400111116509245	9.832265328772501e-15	0.1353050877173984	0.024959558500524025	0.31330316079296705
b1638	pdxH	28	0.0002780607885484019	6.283212172721357e-05	186	0.0005109648424228584	0.023816329300899906	0.0	0.0	0.05384615384615385	0.0008549532768568906	0.0049401900989461634	0.3687374749498998	0.4156362285653111	0.0	0.16781496212764432	0.02735055356150537	0.3921868517576055
b2464	talA	105	0.0015164980649863484	0.0008341802604685173	45	0.0001223734156141178	0.0027850037003936084	0.0	0.0	0.20192307692307693	0.011350645618386015	0.026942988850844323	0.08617234468937875	0.047690733488890476	0.0	0.06942736014394643	0.10663686127073146	0.06693153908913461
b0052	pdxA	35	9.385332121600621e-05	9.134934295445731e-05	288	0.0012448217954496954	0.036367570682827435	1.0	1.0	0.06730769230769232	0.0012429855613774559	0.0016674528280128929	0.5731462925851702	0.6352216608780421	1.0	0.45538372626645646	0.03427533893453489	0.6041839767316062
b0008	talB	73	0.0002168520961614132	0.0008058786125977803	45	0.00012261865291995772	0.0027850037003936084	0.0	7.911018080621552e-15	0.14038461538461539	0.010965546628850277	0.003852720780894483	0.08617234468937875	0.047690733488890476	7.911018080621552e-15	0.05704264803834856	0.07567508100673283	0.06693153908913461
b3062	ttdB	25	4.8834120237457076e-05	8.067208293421313e-05	111	0.00024798478644792016	0.015814035271042606	0.0	0.0	0.04807692307692308	0.0010977006626469532	0.0008676154539705538	0.21843687374749496	0.27563516089642165	0.0	0.10864933167669732	0.024587311869785015	0.2470360173219583
b2564	pdxJ	40	0.0002898688226975184	0.0005006895990988788	344	0.0018824774677215573	0.044775177541093766	1.0	1.0	0.07692307692307693	0.006812856253624604	0.005149978518579193	0.6853707414829658	0.7823137237672326	1.0	0.5102840796853799	0.04186796658835076	0.7338422326250993
b3061	ttdA	32	0.0009572273485585893	8.122260826114388e-05	113	0.0002914773858764604	0.01450874387413965	0.0	7.911018080621552e-15	0.06153846153846154	0.0011051916309496883	0.017006659207421747	0.2224448897795591	0.25279893562106914	7.911018080621552e-15	0.10757749571400947	0.031321826584705614	0.23762191270031413
b3063	ttdT	10	4.667283357419264e-05	1.1218089462056229e-05	33	2.0740975109942154e-05	0.0028824819355928186	0.0	0.0	0.019230769230769232	0.0001526439356496335	0.00082921677492421	0.06212424849699399	0.04939612658635104	0.0	0.026180757649952778	0.009691706583209433	0.055760187541672515
b0368	tauD	25	0.0004067132923311624	0.00325085381475859	238	0.0013648528006112589	0.027070668334141637	0.0	0.0	0.04807692307692308	0.04423419176543277	0.007225905494885904	0.4729458917835671	0.4725712696310927	0.0	0.20756565525140314	0.046155557421177926	0.4727585807073299
b0766	ybhA	29	0.00029285363585178635	0.001275887551270125	181	0.00029109830866016746	0.027479502979502118	0.0	0.0	0.05576923076923077	0.017360932797958573	0.005203008449440345	0.35871743486973945	0.47972387944984485	0.0	0.18231429557735473	0.036565081783594675	0.4192206571597922
b3790	wecD	101	0.0032738723591078937	0.0006702078287326419	158	0.0005449248361142708	0.018127398809161258	0.0	0.0	0.19423076923076923	0.009119481621801422	0.05816552523680631	0.312625250501002	0.3161077258927202	0.0	0.16641664544925855	0.10167512542628533	0.3143664881968611
b3791	wecE	36	0.00023210927632642158	5.0912797270438914e-05	64	0.00012534089828025778	0.006571231812690049	0.0	0.0	0.06923076923076923	0.0006927676746185642	0.004123788739747991	0.12424849699398796	0.11393123604749468	0.0	0.06162065398937409	0.0349617684526939	0.11908986652074133
b2320	pdxB	37	0.000226123608228379	0.00013527737675102269	151	0.0002533638810873937	0.01819757137363858	1.0	0.9999999999999988	0.07115384615384615	0.0018407119377571275	0.004017443870239788	0.2985971943887775	0.3173354030951866	0.9999999999999988	0.3377854311151133	0.03649727904580164	0.30796629874198206
b2038	rfbC	50	0.00020276637068613373	6.488822890494981e-05	4	3.5715494649187784e-07	0.00024597309390295504	1.0	0.0	0.09615384615384616	0.0008829306158492999	0.003602465569101697	0.004008016032064128	0.0032700968031602225	0.0	0.020862977920983964	0.04851838838484773	0.003639056417612175
b3546	eptB	43	0.0007381559563140527	0.00014043935539345944	8	1.925017918404061e-07	0.0013454470723783237	0.0	0.0	0.0826923076923077	0.0019109507015311214	0.013114509118304009	0.012024048096192383	0.022505522330689618	0.0	0.023826565764144166	0.04230162919691941	0.017264785213441
b2040	rfbD	45	0.000259916167753819	5.0438775686088644e-05	169	0.0005619766970556798	0.02213229059804002	1.0	0.0	0.08653846153846154	0.0006863176885970731	0.004617822186280447	0.33466933867735466	0.38617377498431965	0.0	0.16161357857774658	0.043612389613529305	0.36042155683083715
b2041	rfbB	48	0.0002425211471704756	6.226518950378005e-05	103	0.00027560904700056393	0.013732699253772709	0.0	0.0	0.09230769230769231	0.0008472390608021697	0.004308772108038873	0.20240480961923846	0.23922194444770087	0.0	0.10695633708708677	0.04657746568424724	0.22081337703346965
b3916	pfkA	116	0.0015912455025797417	0.0009014033712397369	269	0.0033236270497882	0.03801290496157825	0.0	0.0	0.2230769230769231	0.012265346845313956	0.028270995410302813	0.5350701402805611	0.6640069760436539	0.0	0.28688387724929043	0.11767113496111853	0.5995385581621075
b3788	rffG	30	0.00011611478226571636	4.742070557731607e-05	103	0.00024603205458739545	0.015093624480627092	0.0	0.0	0.057692307692307696	0.000645250972109583	0.0020629629250674807	0.20240480961923846	0.26303149006877535	0.0	0.10475477167048622	0.029168779332208638	0.2327181498440069
b1723	pfkB	101	0.00258742963897734	0.0007695428684443271	240	0.0016795848715749054	0.03408513812220666	0.0	0.0	0.19423076923076923	0.0104711281263859	0.045969783625103525	0.47695390781563124	0.5952902369417432	0.0	0.2553892084229059	0.10235094867857757	0.5361220723786873
b0915	lpxK	48	0.0002025265707529252	0.0018701166110836915	211	0.00038013212700719294	0.031075246033355503	1.0	1.0	0.09230769230769231	0.025446575426689964	0.003598205143667571	0.4188376753507014	0.5426318236873604	1.0	0.4158447533544888	0.058877133867191137	0.4807347495190309
b3951	pflD	77	0.0003101402063755562	0.00025284403879048136	141	0.00043324737146307617	0.013194086620438843	0.0	0.0	0.14807692307692308	0.0034404351397865703	0.005510131740689291	0.27855711422845686	0.22979885358833665	0.0	0.13197466520670062	0.07575867910835482	0.25417798390839674
b3137	kbaY	32	0.0002914201557901726	0.00010848361168461454	36	2.087229724575475e-05	0.0015268171000045634	0.0	8.13704716863931e-15	0.06153846153846154	0.001476130627861018	0.005177540406842931	0.06813627254509017	0.025678612124200036	8.13704716863931e-15	0.03136589536712418	0.03150729608316128	0.0469074423346451
b3132	kbaZ	19	6.344000477232315e-05	3.466526379096832e-05	36	2.087229724575475e-05	0.0015268171000045634	0.0	8.13704716863931e-15	0.03653846153846154	0.0004716883666584915	0.0011271121149063915	0.06813627254509017	0.025678612124200036	8.13704716863931e-15	0.02616500691488367	0.018505074952560017	0.0469074423346451
b2095	gatZ	28	0.000315896831905671	7.722128964361474e-05	36	2.087229724575475e-05	0.0015268171000045634	0.0	8.13704716863931e-15	0.05384615384615385	0.0010507459052640738	0.005612407306387269	0.06813627254509017	0.025678612124200036	8.13704716863931e-15	0.02974235688414325	0.02744844987570896	0.0469074423346451
b3952	pflC	16	4.837008281500047e-05	4.843873424146898e-05	136	0.00039656427373044827	0.012869140775424953	0.0	8.13704716863931e-15	0.03076923076923077	0.000659103232998217	0.0008593710945557362	0.2685370741482966	0.22411388811883798	8.13704716863931e-15	0.10481585925387434	0.015714167001114495	0.24632548113356728
b2096	gatY	41	0.0007055833400976938	0.000599689863598273	36	2.087229724575475e-05	0.0015268171000045634	0.0	8.13704716863931e-15	0.07884615384615384	0.008159947490029514	0.01253580502640786	0.06813627254509017	0.025678612124200036	8.13704716863931e-15	0.036164197201096336	0.04350305066809168	0.0469074423346451
b3176	glmM	66	0.0005741633889396374	0.00025590949229352346	10	6.06589334516189e-07	0.0006517510722681399	1.0	1.0	0.12692307692307692	0.003482146599553226	0.010200921546776192	0.01603206412825651	0.010369229876212582	1.0	0.23136130350541984	0.06520261176131507	0.013200647002234547
b2913	serA	32	0.0002095003773156659	0.00014967297775711624	185	0.0012032567348254797	0.02430367363569698	0.0211737100236656	0.0220953154114818	0.06153846153846154	0.002036592100867288	0.0037221058572959524	0.3667334669338677	0.4241623745603729	0.0220953154114818	0.17531324210901028	0.031787526819664416	0.3954479207471203
b0166	dapD	56	0.0012238099347179334	0.00022163849449567327	155	0.0005027867210960725	0.019646873800150906	1.0	0.9999999999999988	0.1076923076923077	0.0030158229889065244	0.021742920870099908	0.3066132264529058	0.342691118135122	0.9999999999999988	0.3520024950538482	0.05535406534060711	0.3246521722940139
b4025	pgi	181	0.0030513351796847953	0.001233347836854041	36	2.279297226168049e-05	0.0023882273075180563	0.0063270898041374	0.0063545048334831	0.3480769230769231	0.016782097208186738	0.054211799951869095	0.06813627254509017	0.040749084204181725	0.0063545048334831	0.09601977637357297	0.18242951014255493	0.05444267837463594
b2480	bcp	38	0.00015242777195324916	0.00011541815915652533	116	0.00015901698578965409	0.01630206872454243	0.0	2.6558417842086638e-14	0.07307692307692308	0.0015704886396812998	0.002708120672961362	0.2284569138276553	0.2841733631035866	2.6558417842086638e-14	0.11745553772957458	0.03732370585830219	0.25631513846562093
b0068	thiB	200	0.001007297547273102	0.07285163382013797	312	0.0007570438902029344	0.048201112066935475	0.0	5.424698112426207e-15	0.38461538461538464	0.9912882351691897	0.01789623555233902	0.6212424849699398	0.8422508479958587	5.424698112426207e-15	0.5678793905500756	0.6879518098922872	0.7317466664828993
b2926	pgk	167	0.0010159898535594596	0.0014277806839385725	164	0.0007789351043384327	0.027753801672341167	0.1262432283485934	0.1285779274131428	0.3211538461538462	0.01942773442644317	0.018050668134067086	0.3246492985971944	0.4845227670831117	0.1285779274131428	0.25566631473474766	0.17029079029014468	0.40458603284015304
b0066	thiQ	211	0.001303547673658387	0.0730960905958183	245	0.0005828694074769584	0.034205740458978694	0.0	1.7856297953402933e-14	0.40576923076923077	0.994614545274157	0.023159588032997683	0.4869739478957915	0.5974001888940772	1.7856297953402933e-14	0.4969515825666549	0.700191888021694	0.5421870683949344
b0767	pgl	16	6.532168564805941e-05	5.653016207838285e-05	155	0.00023216111607962209	0.01994455463469491	0.0067002323968398	0.006983373266442	0.03076923076923077	0.0007692028532792933	0.001160543154501068	0.3066132264529058	0.34789907906547907	0.006983373266442	0.1386068224814674	0.01576921681125503	0.3272561527591924
b0067	thiP	205	0.001020256353452448	0.07313651648049888	308	0.0008960013951144638	0.046561763392045	0.0	7.911018080621552e-15	0.3942307692307693	0.9951646180972196	0.01812646925884462	0.6132264529058116	0.8135702516681156	7.911018080621552e-15	0.5632384183803848	0.6946976936639944	0.7133983522869636
b3385	gph	40	0.0005716432488210134	0.0005226401542441922	191	0.00046616230681311495	0.029026423950192608	0.0	0.0	0.07692307692307693	0.0071115362684709815	0.010156147268004354	0.3787575150300601	0.5067874423091973	0.0	0.19391591410616105	0.042017306595773955	0.44277247866962866
b3616	tdh	18	6.928331148603024e-05	6.415253692239949e-05	128	0.00025774650617974314	0.014390762924749582	0.0	0.0	0.03461538461538462	0.0008729200948936417	0.0012309277090534838	0.25250501002004005	0.2507348451468163	0.0	0.10774563197542693	0.01774415235513913	0.2516199275834282
b3772	ilvA	73	0.00041286674475486966	0.0002901924159624414	75	5.620701970570193e-05	0.00826402783664396	0.0	0.0	0.14038461538461539	0.003948632484881547	0.00733523131855429	0.14629258517034066	0.14354689998273057	0.0	0.08683454660451363	0.07216662393474847	0.14491974257653562
b4395	ytjC	39	0.00030432911467045623	0.00018199537415117568	7	4.328371125722902e-07	0.0005312073591038566	0.0	0.0	0.07500000000000001	0.0024764011977642924	0.005406888497168797	0.01002004008016032	0.008260303550735766	0.0	0.01915134896573208	0.03873820059888215	0.009140171815448043
b3117	tdcB	64	0.0004405130195677662	0.0002456385637766577	76	5.861622768113656e-05	0.00837893748485236	0.0	0.0	0.12307692307692308	0.0033423906315790614	0.007826411156662395	0.14829659318637273	0.14555725768448566	0.0	0.08405463291587212	0.06320965685425108	0.14692692543542918
b0755	gpmA	71	0.0005309251735281585	0.0003158649922314834	7	4.3370452161552123e-07	0.0005312073591038566	0.0	0.0	0.13653846153846155	0.00429795783954436	0.009432726200762106	0.01002004008016032	0.008260303550735766	0.0	0.0318233526017804	0.07041820968900296	0.009140171815448043
b3612	gpmM	42	0.0001727922252168559	0.00022510405454006935	7	4.328371125722902e-07	0.0005312073591038566	0.0	0.0	0.08076923076923077	0.0030629786767084445	0.0030699274235949908	0.01002004008016032	0.008260303550735766	0.0	0.02042251061536706	0.04191610472296961	0.009140171815448043
b1719	thrS	142	0.0005243865725023421	0.000996805373229877	153	0.000190217441498303	0.021185733075358218	0.0	0.0	0.2730769230769231	0.01356347671866584	0.009316557602459096	0.30260521042084165	0.36961364069144936	0.0	0.191771850181576	0.1433201998977945	0.33610942555614554
